gene_id	symbol_key	chrom	tss	strand	TATA	Inr	DPE	gc	cpg_oe	CpG_island	focused_TATA	broad_CpG_TATAless	coreprom_TATA	coreprom_Inr	coreprom_CpG_island	coreprom_focused_TATA_noCpG	coreprom_broad_CpG_TATAless
PHF5A	PHF5A	chr22	41468691	-	False	False	False	0.5276381909547738	0.7731157731157731	False	False	False	False	False	False	False	False
ZNF574	ZNF574	chr19	42076165	+	False	False	False	0.7336683417085427	1.0815217391304348	True	False	True	False	False	True	False	True
HIGD2A	HIGD2A	chr5	176388750	+	False	False	False	0.5728643216080402	0.8671023965141612	True	False	True	False	False	True	False	True
GPN1	GPN1	chr2	27629049	+	False	False	False	0.628140703517588	0.7339304531085353	True	False	True	False	False	True	False	True
AP1G1	AP1G1	chr16	71808833	-	False	False	False	0.6030150753768844	0.7741039177549319	True	False	True	False	False	True	False	True
EIF2AK1	EIF2AK1	chr7	6059174	-	False	True	False	0.6934673366834171	0.9100609756097561	True	False	True	False	True	True	False	True
TTLL3	TTLL3	chr3	9810261	+	False	False	False	0.7738693467336684	0.767531556802244	True	False	True	False	False	True	False	True
YTHDF2	YTHDF2	chr1	28736939	+	False	False	False	0.7185929648241206	1.1705882352941177	True	False	True	False	False	True	False	True
BCAS2	BCAS2	chr1	114581614	-	False	False	False	0.5125628140703518	0.9629032258064516	False	False	False	False	False	False	False	False
HIC1	HIC1	chr17	2055102	+	False	False	False	0.7738693467336684	0.9792974715764466	True	False	True	False	False	True	False	True
ADPRM	ADPRM	chr17	10697593	+	False	False	False	0.6482412060301508	0.9571909571909571	True	False	True	False	False	True	False	True
ACTL6A	ACTL6A	chr3	179562925	+	False	False	False	0.628140703517588	0.6633333333333333	True	False	True	False	False	True	False	True
LRRC47	LRRC47	chr1	3796497	-	False	False	False	0.7135678391959799	0.7760673234811166	True	False	True	False	False	True	False	True
CREM	CREM	chr10	35126845	+	False	False	False	0.678391959798995	0.6555294117647059	True	False	True	False	False	True	False	True
AARS1	AARS1	chr16	70289505	-	False	False	False	0.6733668341708543	1.0220102714600148	True	False	True	False	False	True	False	True
PERP	PERP	chr6	138107418	-	False	True	False	0.7638190954773869	1.1471806881642947	True	False	True	False	True	True	False	True
EIF3K	EIF3K	chr19	38619187	+	False	False	False	0.6030150753768844	0.8846901917199222	True	False	True	False	False	True	False	True
MPC1	MPC1	chr6	166382939	-	False	False	False	0.7386934673366834	1.0473684210526315	True	False	True	False	False	True	False	True
DAAM1	DAAM1	chr14	59188666	+	False	False	False	0.592964824120603	0.6877880184331797	True	False	True	False	False	True	False	True
PSMC1	PSMC1	chr14	90256552	+	False	False	False	0.6080402010050251	0.820054945054945	True	False	True	False	False	True	False	True
NUSAP1	NUSAP1	chr15	41332880	+	False	False	False	0.4824120603015075	1.1228298611111112	False	False	False	False	False	False	False	False
ANAPC7	ANAPC7	chr12	110403707	-	False	True	False	0.5879396984924623	0.9320843091334895	True	False	True	False	True	True	False	True
MTFR1L	MTFR1L	chr1	25819953	+	False	False	False	0.7085427135678392	0.7945874001774623	True	False	True	False	False	True	False	True
CBLL1	CBLL1	chr7	107744141	+	False	False	False	0.6733668341708543	0.7536199599019826	True	False	True	False	False	True	False	True
NOL6	NOL6	chr9	33473923	-	False	False	False	0.5879396984924623	0.5628535512256443	False	False	False	False	False	False	False	False
AEN	AEN	chr15	88621339	+	False	False	False	0.7135678391959799	0.8986042692939245	True	False	True	False	False	True	False	True
IL7	IL7	chr8	78805462	-	False	False	False	0.5226130653266332	0.924506387921022	False	False	False	False	False	False	False	False
ETV6	ETV6	chr12	11649673	+	False	False	False	0.49748743718592964	0.5784883720930233	False	False	False	False	False	False	False	False
ITPRIPL2	ITPRIPL2	chr16	19113963	+	False	False	False	0.7286432160804021	0.8348588863463006	True	False	True	False	False	True	False	True
TDP2	TDP2	chr6	24666898	-	False	False	False	0.6834170854271356	0.8793023255813953	True	False	True	False	False	True	False	True
CNOT10	CNOT10	chr3	32685187	+	False	False	False	0.7286432160804021	0.9875930521091811	True	False	True	False	False	True	False	True
SEPTIN1	SEPTIN1	chr16	30382560	-	False	False	True	0.6432160804020101	0.24507389162561577	False	False	False	False	False	False	False	False
MED31	MED31	chr17	6651604	-	False	False	False	0.6582914572864321	0.7990080302314596	True	False	True	False	False	True	False	True
SLC15A4	SLC15A4	chr12	128823957	-	False	False	False	0.8090452261306532	1.017986798679868	True	False	True	False	False	True	False	True
MOV10	MOV10	chr1	112674658	+	False	False	False	0.5879396984924623	0.5743145743145743	False	False	False	False	False	False	False	False
GOSR2	GOSR2	chr17	46923159	+	False	False	False	0.7286432160804021	0.8504273504273504	True	False	True	False	False	True	False	True
GSTZ1	GSTZ1	chr14	77321035	+	False	False	False	0.6482412060301508	0.8191283292978209	True	False	True	False	False	True	False	True
TFE3	TFE3	chrX	49043356	-	False	False	False	0.7135678391959799	0.8677325581395349	True	False	True	False	False	True	False	True
ZNF131	ZNF131	chr5	43120913	+	False	False	False	0.7537688442211056	1.0706599713055953	True	False	True	False	False	True	False	True
TATDN1	TATDN1	chr8	124539084	-	False	True	False	0.6633165829145728	0.9629032258064516	True	False	True	False	True	True	False	True
ENSG00000282988	ENSG00000282988	chr6	26199292	-	False	True	False	0.39195979899497485	1.1806196440342782	False	False	False	False	True	False	False	False
BAP1	BAP1	chr3	52410007	-	False	False	False	0.7537688442211056	0.8759808612440192	True	False	True	False	False	True	False	True
PLSCR1	PLSCR1	chr3	146544606	-	False	True	False	0.6030150753768844	0.8933782267115601	True	False	True	False	True	True	False	True
HSPE1	HSPE1	chr2	197500378	+	False	False	False	0.7035175879396985	0.9160912324754132	True	False	True	False	False	True	False	True
IL27	IL27	chr16	28506833	-	False	False	False	0.5979899497487438	0.3503521126760563	False	False	False	False	False	False	False	False
TOMM40	TOMM40	chr19	44891253	+	False	False	False	0.7386934673366834	0.9754901960784313	True	False	True	False	False	True	False	True
GOLGA4	GOLGA4	chr3	37243270	+	False	False	False	0.6934673366834171	0.9621610258566323	True	False	True	False	False	True	False	True
SPRYD7	SPRYD7	chr13	49936339	-	False	False	False	0.6934673366834171	0.8366617616144629	True	False	True	False	False	True	False	True
NDC80	NDC80	chr18	2571556	+	False	False	False	0.5879396984924623	1.3541420118343195	True	False	True	False	False	True	False	True
HERC6	HERC6	chr4	88378851	+	False	False	False	0.6381909547738693	0.8625701172870984	True	False	True	False	False	True	False	True
ECD	ECD	chr10	73168007	-	False	False	False	0.6180904522613065	0.9486228813559322	True	False	True	False	False	True	False	True
PUS3	PUS3	chr11	125903205	-	False	False	False	0.5678391959798995	0.7509433962264151	True	False	True	False	False	True	False	True
RDM1	RDM1	chr17	35930772	-	False	False	False	0.6331658291457286	0.9212962962962963	True	False	True	False	False	True	False	True
ENSG00000272772	ENSG00000272772	chr5	134225860	-	False	False	False	0.6834170854271356	1.009919261822376	True	False	True	False	False	True	False	True
RFXANK	RFXANK	chr19	19192257	+	False	True	False	0.7035175879396985	0.7020128657397801	True	False	True	False	True	True	False	True
SYNE3	SYNE3	chr14	95516649	-	False	False	False	0.8291457286432161	0.7649319929036074	True	False	True	False	False	True	False	True
CDC25A	CDC25A	chr3	48188416	-	False	False	False	0.6130653266331658	0.6774468085106383	True	False	True	False	False	True	False	True
SUB1	SUB1	chr5	32585556	+	False	False	False	0.6633165829145728	0.9138920780711826	True	False	True	False	False	True	False	True
SFXN4	SFXN4	chr10	119165713	-	False	False	False	0.7587939698492462	1.019971721456345	True	False	True	False	False	True	False	True
ZNF76	ZNF76	chr6	35259734	+	False	False	False	0.7236180904522613	1.1140369064897366	True	False	True	False	False	True	False	True
CTSA	CTSA	chr20	45891334	+	False	False	False	0.6884422110552764	0.8183982683982683	True	False	True	False	False	True	False	True
COQ9	COQ9	chr16	57447478	+	False	False	False	0.7135678391959799	1.0667063728409767	True	False	True	False	False	True	False	True
IZUMO4	IZUMO4	chr19	2096914	+	False	False	False	0.7537688442211056	0.8316869300911854	True	False	True	False	False	True	False	True
ENSG00000289491	ENSG00000289491	chr16	30610350	-	False	False	False	0.5728643216080402	1.052910052910053	True	False	True	False	False	True	False	True
SAE1	SAE1	chr19	47130834	+	False	False	False	0.7035175879396985	1.1141257536606375	True	False	True	False	False	True	False	True
TRIP11	TRIP11	chr14	92040058	-	False	False	False	0.6432160804020101	1.1663003663003664	True	False	True	False	False	True	False	True
ARL2	ARL2	chr11	65014159	+	False	False	False	0.6633165829145728	1.0456173871507046	True	False	True	False	False	True	False	True
EIF5B	EIF5B	chr2	99337388	+	False	False	False	0.6532663316582915	1.0423809523809524	True	False	True	False	False	True	False	True
TAF1C	TAF1C	chr16	84187056	-	False	False	False	0.6834170854271356	0.6461038961038961	False	False	False	False	False	False	False	False
RRP9	RRP9	chr3	51941903	-	False	False	False	0.7085427135678392	0.8106775300171527	True	False	True	False	False	True	False	True
ENSG00000144785	ENSG00000144785	chr12	56316043	-	False	False	False	0.6733668341708543	0.8807360819939436	True	False	True	False	False	True	False	True
GBP2	GBP2	chr1	89126113	-	False	True	False	0.4371859296482412	0.31587301587301586	False	False	False	False	True	False	False	False
CD80	CD80	chr3	119559613	-	False	True	False	0.44221105527638194	0.3090062111801242	False	False	False	False	True	False	False	False
TBCK	TBCK	chr4	106316208	-	False	False	False	0.6130653266331658	0.7699404761904762	True	False	True	False	False	True	False	True
MIF	MIF	chr22	23894382	+	False	False	False	0.7286432160804021	0.9923283467587265	True	False	True	False	False	True	False	True
ZNF799	ZNF799	chr19	12401270	-	False	False	False	0.6231155778894473	0.8821382007822686	True	False	True	False	False	True	False	True
STC2	STC2	chr5	173328413	-	False	False	False	0.6331658291457286	0.8024193548387096	True	False	True	False	False	True	False	True
DHDDS	DHDDS	chr1	26432320	+	False	False	False	0.6432160804020101	0.760122230710466	True	False	True	False	False	True	False	True
PLD6	PLD6	chr17	17206332	-	False	False	False	0.7688442211055276	0.8933782267115601	True	False	True	False	False	True	False	True
MPZL1	MPZL1	chr1	167721981	+	False	False	False	0.678391959798995	0.8361344537815126	True	False	True	False	False	True	False	True
MRM1	MRM1	chr17	36601582	+	False	False	False	0.678391959798995	0.7734339277549154	True	False	True	False	False	True	False	True
ARFRP1	ARFRP1	chr20	63707975	-	False	True	False	0.7688442211055276	1.1051718153418952	True	False	True	False	True	True	False	True
SMTN	SMTN	chr22	31081317	+	False	False	False	0.7185929648241206	0.8986042692939245	True	False	True	False	False	True	False	True
CCDC171	CCDC171	chr9	15553042	+	False	False	False	0.6080402010050251	0.6247146118721462	False	False	False	False	False	False	False	False
DENND4C	DENND4C	chr9	19230692	+	False	False	False	0.7738693467336684	0.9455285932462243	True	False	True	False	False	True	False	True
SKA1	SKA1	chr18	50375045	+	False	False	False	0.6633165829145728	0.9189563611175248	True	False	True	False	False	True	False	True
PNO1	PNO1	chr2	68157887	+	False	False	False	0.6331658291457286	0.6624839948783611	True	False	True	False	False	True	False	True
RBM4	RBM4	chr11	66638702	+	False	False	False	0.5728643216080402	0.8617383235385091	True	False	True	False	False	True	False	True
KRBOX5	KRBOX5	chr16	31713243	+	False	False	False	0.6231155778894473	0.6414182111200645	False	False	False	False	False	False	False	False
ADAM10	ADAM10	chr15	58749706	-	False	False	False	0.6432160804020101	0.6533515731874145	True	False	True	False	False	True	False	True
CYBC1	CYBC1	chr17	82450751	-	False	False	False	0.7738693467336684	1.1229480164158687	True	False	True	False	False	True	False	True
GAD1	GAD1	chr2	170816886	+	False	False	False	0.6884422110552764	1.0378096479791394	True	False	True	False	False	True	False	True
E2F4	E2F4	chr16	67192154	+	False	False	False	0.7386934673366834	0.94834159359512	True	False	True	False	False	True	False	True
UBP1	UBP1	chr3	33440404	-	False	False	False	0.7839195979899497	1.2390566037735848	True	False	True	False	False	True	False	True
CCDC43	CCDC43	chr17	44689775	-	False	False	False	0.7085427135678392	0.805668016194332	True	False	True	False	False	True	False	True
MAN2A1	MAN2A1	chr5	109689926	+	False	False	False	0.7336683417085427	0.8215425032839182	True	False	True	False	False	True	False	True
L3MBTL2	L3MBTL2	chr22	41205311	+	False	False	False	0.6231155778894473	0.8504273504273504	True	False	True	False	False	True	False	True
MPPE1	MPPE1	chr18	11908316	-	False	False	False	0.7336683417085427	0.8240165631469979	True	False	True	False	False	True	False	True
NSL1	NSL1	chr1	212791776	-	False	False	False	0.6130653266331658	0.642453591606134	False	False	False	False	False	False	False	False
ENSA	ENSA	chr1	150629611	-	False	False	False	0.592964824120603	0.7608823529411765	True	False	True	False	False	True	False	True
FTH1	FTH1	chr11	61967633	-	False	False	False	0.7185929648241206	1.051056338028169	True	False	True	False	False	True	False	True
CALM3	CALM3	chr19	46601329	+	False	False	False	0.8090452261306532	1.1165016501650165	True	False	True	False	False	True	False	True
CTLA4	CTLA4	chr2	203867770	+	False	False	False	0.40703517587939697	0.4853658536585366	False	False	False	False	False	False	False	False
MXD1	MXD1	chr2	69915108	+	False	False	False	0.6733668341708543	0.6256456321580957	False	False	False	False	False	False	False	False
WDR46	WDR46	chr6	33289238	-	False	False	False	0.592964824120603	0.6438235294117647	False	False	False	False	False	False	False	False
ENSG00000267140	ENSG00000267140	chr18	35497939	-	False	False	False	0.5728643216080402	0.7497645211930927	True	False	True	False	False	True	False	True
GNG2	GNG2	chr14	51860611	+	False	False	False	0.5879396984924623	0.5298816568047338	False	False	False	False	False	False	False	False
TOP3B	TOP3B	chr22	21982786	-	False	False	False	0.7185929648241206	1.0302668259657506	True	False	True	False	False	True	False	True
ATL2	ATL2	chr2	38377272	-	False	True	False	0.6984924623115578	1.1436781609195403	True	False	True	False	True	True	False	True
WDR75	WDR75	chr2	189441473	+	False	False	False	0.5879396984924623	0.6879321181646763	True	False	True	False	False	True	False	True
ZMYM4	ZMYM4	chr1	35268708	+	False	False	False	0.6080402010050251	0.7150359314538419	True	False	True	False	False	True	False	True
KPNA4	KPNA4	chr3	160565570	-	False	True	False	0.7085427135678392	0.8428801936264623	True	False	True	False	True	True	False	True
OGG1	OGG1	chr3	9749951	+	False	False	False	0.6180904522613065	0.5264550264550265	False	False	False	False	False	False	False	False
BNIP3L	BNIP3L	chr8	26383053	+	False	False	False	0.6733668341708543	0.8126134301270418	True	False	True	False	False	True	False	True
PPP2R1A	PPP2R1A	chr19	52190051	+	False	False	False	0.678391959798995	0.8844444444444445	True	False	True	False	False	True	False	True
RIBC2	RIBC2	chr22	45413692	+	False	False	False	0.6080402010050251	1.3200663349917081	True	False	True	False	False	True	False	True
MRPL53	MRPL53	chr2	74472679	-	False	False	False	0.6180904522613065	0.9486228813559322	True	False	True	False	False	True	False	True
ZNF620	ZNF620	chr3	40506038	+	False	False	False	0.6381909547738693	1.0010060362173039	True	False	True	False	False	True	False	True
MCPH1	MCPH1	chr8	6406626	+	False	False	False	0.7035175879396985	1.0205128205128204	True	False	True	False	False	True	False	True
PPIL4	PPIL4	chr6	149546042	-	False	False	False	0.678391959798995	1.2824444444444445	True	False	True	False	False	True	False	True
XCL1	XCL1	chr1	168576604	+	False	False	True	0.5376884422110553	0.15366795366795366	False	False	False	False	False	False	False	False
ALKBH3	ALKBH3	chr11	43880830	+	False	False	False	0.6582914572864321	0.9002380952380953	True	False	True	False	False	True	False	True
TAB3	TAB3	chrX	30889253	-	False	True	False	0.7587939698492462	1.039940276222471	True	False	True	False	True	True	False	True
SNRPD3	SNRPD3	chr22	24555998	+	False	False	False	0.6231155778894473	0.989776181265543	True	False	True	False	False	True	False	True
NDUFAF4	NDUFAF4	chr6	96897890	-	False	False	True	0.6432160804020101	0.8798820928518791	True	False	True	False	False	True	False	True
SEC63	SEC63	chr6	107958207	-	False	False	False	0.7236180904522613	1.0976506639427988	True	False	True	False	False	True	False	True
USP45	USP45	chr6	99515422	-	False	False	False	0.7336683417085427	1.0553030303030304	True	False	True	False	False	True	False	True
RALA	RALA	chr7	39623571	+	False	False	False	0.6834170854271356	0.5090697674418605	False	False	False	False	False	False	False	False
CDK2AP2	CDK2AP2	chr11	67508161	-	False	False	False	0.6834170854271356	0.908675799086758	True	False	True	False	False	True	False	True
ARFGAP3	ARFGAP3	chr22	42857272	-	False	False	False	0.7437185929648241	1.0267182605491063	True	False	True	False	False	True	False	True
NAGLU	NAGLU	chr17	42536240	+	False	False	False	0.7738693467336684	0.8122448979591836	True	False	True	False	False	True	False	True
MYH7B	MYH7B	chr20	34955867	+	False	True	False	0.6834170854271356	0.7917771883289124	True	False	True	False	True	True	False	True
TSPAN15	TSPAN15	chr10	69451464	+	False	False	False	0.7587939698492462	0.6640323147172462	True	False	True	False	False	True	False	True
TUT1	TUT1	chr11	62591522	-	False	False	False	0.5879396984924623	1.3010585305105853	True	False	True	False	False	True	False	True
THAP8	THAP8	chr19	36054284	-	False	False	False	0.6834170854271356	0.9519460752337464	True	False	True	False	False	True	False	True
NDUFB8	NDUFB8	chr10	100529870	-	False	False	False	0.6381909547738693	0.7936191425722832	True	False	True	False	False	True	False	True
ENSG00000286235	ENSG00000286235	chr20	5950948	+	False	False	False	0.5829145728643216	0.6096813725490197	False	False	False	False	False	False	False	False
CSF1	CSF1	chr1	109910848	+	False	False	False	0.6482412060301508	0.574867597496389	False	False	False	False	False	False	False	False
NUFIP1	NUFIP1	chr13	44989470	-	False	False	False	0.5728643216080402	0.923291060934117	True	False	True	False	False	True	False	True
COG5	COG5	chr7	107563919	-	False	False	False	0.6884422110552764	0.7322510822510823	True	False	True	False	False	True	False	True
RPS25	RPS25	chr11	119018342	-	False	False	False	0.592964824120603	0.9743663594470046	True	False	True	False	False	True	False	True
RPS7	RPS7	chr2	3575259	+	False	False	False	0.6030150753768844	1.069287330316742	True	False	True	False	False	True	False	True
OPTN	OPTN	chr10	13100162	+	False	False	False	0.7688442211055276	0.8203366540707661	True	False	True	False	False	True	False	True
ZNF561	ZNF561	chr19	9621231	-	False	False	False	0.6331658291457286	0.8024193548387096	True	False	True	False	False	True	False	True
ACAD10	ACAD10	chr12	111686052	+	False	False	False	0.6482412060301508	1.007473481195757	True	False	True	False	False	True	False	True
HIKESHI	HIKESHI	chr11	86302239	+	False	False	False	0.5829145728643216	0.4326086956521739	False	False	False	False	False	False	False	False
RCN2	RCN2	chr15	76931748	+	False	False	False	0.7587939698492462	1.0698924731182795	True	False	True	False	False	True	False	True
HSPA5	HSPA5	chr9	125241342	-	True	False	False	0.6231155778894473	0.9406512605042017	True	False	False	True	False	True	False	False
VRK1	VRK1	chr14	96797381	+	False	False	False	0.6934673366834171	1.1765202702702702	True	False	True	False	False	True	False	True
GTF2H3	GTF2H3	chr12	123633828	+	False	False	False	0.6633165829145728	0.8270607250057723	True	False	True	False	False	True	False	True
SLAMF7	SLAMF7	chr1	160739246	+	False	False	False	0.45226130653266333	0.20010055304172952	False	False	False	False	False	False	False	False
DNAJC28	DNAJC28	chr21	33491715	-	False	False	False	0.6482412060301508	0.8623013962445836	True	False	True	False	False	True	False	True
RBBP5	RBBP5	chr1	205121977	-	False	False	False	0.6231155778894473	0.9519000797236248	True	False	True	False	False	True	False	True
SEC24D	SEC24D	chr4	118836125	-	False	False	False	0.7587939698492462	1.005050505050505	True	False	True	False	False	True	False	True
UBE2G2	UBE2G2	chr21	44801819	-	False	False	False	0.7587939698492462	1.0880070546737213	True	False	True	False	False	True	False	True
SCFD2	SCFD2	chr4	53366060	-	False	False	False	0.5778894472361809	0.9404536862003781	True	False	True	False	False	True	False	True
XPO1	XPO1	chr2	61538355	-	False	False	False	0.6130653266331658	0.824357912178956	True	False	True	False	False	True	False	True
DENND1C	DENND1C	chr19	6481786	-	False	False	False	0.6582914572864321	0.2783216783216783	False	False	False	False	False	False	False	False
CDC25C	CDC25C	chr5	138331803	-	False	False	False	0.5778894472361809	0.9404536862003781	True	False	True	False	False	True	False	True
ODAD3	ODAD3	chr19	11435120	-	False	False	False	0.5979899497487438	0.6749576031656302	True	False	True	False	False	True	False	True
GPR87	GPR87	chr3	151316819	-	False	False	False	0.4623115577889447	0.2842857142857143	False	False	False	False	False	False	False	False
MPHOSPH8	MPHOSPH8	chr13	19633658	+	False	False	False	0.6130653266331658	1.0991438829052749	True	False	True	False	False	True	False	True
XPOT	XPOT	chr12	64404391	+	False	False	False	0.7989949748743719	1.1020569620253164	True	False	True	False	False	True	False	True
RECQL	RECQL	chr12	21501634	-	False	False	False	0.5628140703517588	0.9311497326203209	True	False	True	False	False	True	False	True
TMEM19	TMEM19	chr12	71686081	+	False	False	False	0.6884422110552764	0.7322510822510823	True	False	True	False	False	True	False	True
FRMD4B	FRMD4B	chr3	69386087	-	False	False	False	0.7185929648241206	0.7592369477911647	True	False	True	False	False	True	False	True
KIF4A	KIF4A	chrX	70290103	+	False	False	False	0.6231155778894473	0.9476190476190476	True	False	True	False	False	True	False	True
FMNL1	FMNL1	chr17	45221884	+	False	False	False	0.7638190954773869	0.8797524314765695	True	False	True	False	False	True	False	True
ALKBH5	ALKBH5	chr17	18183827	+	False	False	True	0.7638190954773869	1.2193627450980393	True	False	True	False	False	True	False	True
ENSG00000290315	ENSG00000290315	chr3	49094070	-	False	False	False	0.592964824120603	0.9277389277389277	True	False	True	False	False	True	False	True
RCAN2	RCAN2	chr6	46491448	-	False	False	False	0.7135678391959799	0.7652297105849019	True	False	True	False	False	True	False	True
SLC7A6OS	SLC7A6OS	chr16	68310945	-	False	False	False	0.6834170854271356	0.8674803836094158	True	False	True	False	False	True	False	True
INCA1	INCA1	chr17	4997521	-	False	False	False	0.7236180904522613	1.031704885343968	True	False	True	False	False	True	False	True
MRPS25	MRPS25	chr3	15065314	-	False	False	False	0.7085427135678392	1.1224818694601129	True	False	True	False	False	True	False	True
ASB1	ASB1	chr2	238426926	+	False	False	False	0.7537688442211056	1.063034188034188	True	False	True	False	False	True	False	True
UTP20	UTP20	chr12	101280104	+	False	False	False	0.6331658291457286	0.724012474012474	True	False	True	False	False	True	False	True
EIF3M	EIF3M	chr11	32583830	+	False	False	False	0.6582914572864321	0.9741258741258741	True	False	True	False	False	True	False	True
CHAF1A	CHAF1A	chr19	4402639	+	False	False	False	0.7889447236180904	1.132520325203252	True	False	True	False	False	True	False	True
NIPBL	NIPBL	chr5	36876768	+	False	False	False	0.6532663316582915	0.7125805681546908	True	False	True	False	False	True	False	True
HECA	HECA	chr6	139135079	+	False	False	False	0.7386934673366834	1.0683080340614588	True	False	True	False	False	True	False	True
ANKIB1	ANKIB1	chr7	92245973	+	False	False	False	0.6231155778894473	0.7255208333333333	True	False	True	False	False	True	False	True
PPRC1	PPRC1	chr10	102133039	+	False	False	False	0.6884422110552764	0.9906926406926407	True	False	True	False	False	True	False	True
WDSUB1	WDSUB1	chr2	159286702	-	False	False	False	0.7738693467336684	0.8077118214104515	True	False	True	False	False	True	False	True
EML2	EML2	chr19	45639396	-	False	False	False	0.7437185929648241	0.6924908424908425	True	False	True	False	False	True	False	True
PM20D2	PM20D2	chr6	89146054	+	False	False	False	0.7989949748743719	0.9164473684210527	True	False	True	False	False	True	False	True
PDCD5	PDCD5	chr19	32581189	+	False	False	False	0.7537688442211056	1.0085067873303168	True	False	True	False	False	True	False	True
SAMHD1	SAMHD1	chr20	36951707	-	False	False	True	0.6733668341708543	0.7099219620958751	True	False	True	False	False	True	False	True
SAYSD1	SAYSD1	chr6	39115185	-	False	False	False	0.7085427135678392	1.163977410246067	True	False	True	False	False	True	False	True
TCHP	TCHP	chr12	109900273	+	False	False	False	0.6381909547738693	1.0874316939890711	True	False	True	False	False	True	False	True
RING1	RING1	chr6	33208499	+	False	False	False	0.7537688442211056	1.016602809706258	True	False	True	False	False	True	False	True
BOP1	BOP1	chr8	144291437	-	False	False	False	0.8140703517587939	0.9711758426109501	True	False	True	False	False	True	False	True
CCDC59	CCDC59	chr12	82358386	-	False	False	False	0.5829145728643216	1.2165379665379665	True	False	True	False	False	True	False	True
TMED10	TMED10	chr14	75176611	-	False	False	False	0.5979899497487438	0.8432203389830508	True	False	True	False	False	True	False	True
MTX3	MTX3	chr5	79991261	-	False	False	False	0.5979899497487438	0.7349431818181819	True	False	True	False	False	True	False	True
SFXN2	SFXN2	chr10	102714635	+	False	False	False	0.6683417085427136	0.49840619307832423	False	False	False	False	False	False	False	False
BAZ1A	BAZ1A	chr14	34875359	-	False	False	False	0.5527638190954773	0.7296666666666667	True	False	True	False	False	True	False	True
PCYT1A	PCYT1A	chr3	196287725	-	False	False	False	0.628140703517588	0.870560988162635	True	False	True	False	False	True	False	True
TBXAS1	TBXAS1	chr7	139829263	+	False	False	False	0.507537688442211	0.2369047619047619	False	False	False	False	False	False	False	False
DIDO1	DIDO1	chr20	62926504	-	False	False	False	0.7688442211055276	1.0904109589041096	True	False	True	False	False	True	False	True
OTUD7B	OTUD7B	chr1	150010725	-	False	False	False	0.7085427135678392	0.7268668831168831	True	False	True	False	False	True	False	True
PIGU	PIGU	chr20	34677091	-	False	False	False	0.7185929648241206	0.9812623274161736	True	False	True	False	False	True	False	True
PLEKHA3	PLEKHA3	chr2	178480456	+	False	False	False	0.7085427135678392	0.9691558441558441	True	False	True	False	False	True	False	True
YIPF6	YIPF6	chrX	68499050	+	False	False	False	0.6683417085427136	0.8691954022988506	True	False	True	False	False	True	False	True
MYO1F	MYO1F	chr19	8577441	-	False	False	False	0.6432160804020101	0.3659049120042028	False	False	False	False	False	False	False	False
DOK2	DOK2	chr8	21913689	-	False	False	False	0.5276381909547738	0.46897093479968577	False	False	False	False	False	False	False	False
ANKRD16	ANKRD16	chr10	5889892	-	False	False	False	0.7839195979899497	0.7602990033222591	True	False	True	False	False	True	False	True
PSMD4	PSMD4	chr1	151254733	+	False	False	False	0.6080402010050251	0.7467166979362101	True	False	True	False	False	True	False	True
ZNF721	ZNF721	chr4	499155	-	False	False	False	0.7185929648241206	1.2988528481012658	True	False	True	False	False	True	False	True
NR2C1	NR2C1	chr12	95073617	-	False	False	False	0.6432160804020101	0.8614718614718615	True	False	True	False	False	True	False	True
MRPS22	MRPS22	chr3	139344019	+	False	False	False	0.5678391959798995	0.7509433962264151	True	False	True	False	False	True	False	True
ZNF500	ZNF500	chr16	4767161	-	False	False	False	0.7085427135678392	0.7943277310924369	True	False	True	False	False	True	False	True
TNFRSF1B	TNFRSF1B	chr1	12166990	+	False	False	False	0.7839195979899497	0.8375420875420876	True	False	True	False	False	True	False	True
CORO7	CORO7	chr16	4416595	-	False	False	False	0.7537688442211056	1.0123546511627908	True	False	True	False	False	True	False	True
ZSWIM9	ZSWIM9	chr19	48170679	+	False	False	False	0.7386934673366834	0.8342894969108562	True	False	True	False	False	True	False	True
PTRHD1	PTRHD1	chr2	24793390	-	False	False	False	0.628140703517588	0.866547131147541	True	False	True	False	False	True	False	True
HMGN1	HMGN1	chr21	39349087	-	False	False	False	0.7788944723618091	0.7982211370770841	True	False	True	False	False	True	False	True
CEPT1	CEPT1	chr1	111140222	+	False	False	False	0.6482412060301508	1.1114618746964546	True	False	True	False	False	True	False	True
MGME1	MGME1	chr20	17969017	+	False	False	False	0.6432160804020101	1.139975093399751	True	False	True	False	False	True	False	True
ATL3	ATL3	chr11	63671375	-	False	False	False	0.6532663316582915	0.678849902534113	True	False	True	False	False	True	False	True
NFKB2	NFKB2	chr10	102395704	+	False	False	False	0.6834170854271356	0.7803921568627451	True	False	True	False	False	True	False	True
COX8A	COX8A	chr11	63974619	+	False	False	False	0.6080402010050251	0.7624521072796935	True	False	True	False	False	True	False	True
WDR59	WDR59	chr16	74985122	-	False	False	False	0.7035175879396985	0.8033191298497421	True	False	True	False	False	True	False	True
ZNF451	ZNF451	chr6	57090187	+	False	False	False	0.6984924623115578	1.0641711229946524	True	False	True	False	False	True	False	True
SAMD3	SAMD3	chr6	130222950	-	False	True	False	0.4472361809045226	0.10205128205128206	False	False	False	False	True	False	False	False
